Symbol	Training_Set	NetWAS_Score
SPR	-1	-0.771531
AP3D1	-1	-0.771604
RUSC1	-1	-0.771977
UFD1L	0	-0.772003
ZNF653	-1	-0.772161
ZMAT2	-1	-0.772201
CHRD	-1	-0.772204
EPB41L4A	-1	-0.772426
FAM53C	-1	-0.77253
CD47	-1	-0.772608
FAM111A	-1	-0.772741
CRTAP	-1	-0.772918
LRIG1	-1	-0.772939
ADPGK	-1	-0.773083
CD99L2	0	-0.773116
CPEB3	-1	-0.773186
PITX3	-1	-0.773216
VPS28	-1	-0.77328
MT1X	-1	-0.773365
TELO2	-1	-0.773422
SEPT2	-1	-0.773589
LSM7	-1	-0.773595
TRIM32	-1	-0.77363
OGFR	-1	-0.773752
FRG1	-1	-0.773827
SMARCA2	-1	-0.77383
PRR13	-1	-0.77387
GNAT1	-1	-0.773911
CDCA4	-1	-0.773975
PIGT	-1	-0.774046
TIPARP	-1	-0.77405
COX15	-1	-0.774076
C1orf21	-1	-0.774143
UTP14A	0	-0.774314
BSCL2	-1	-0.774342
MT1E	-1	-0.774348
DENND4A	-1	-0.774349
EMC7	0	-0.77436
LDLR	-1	-0.774496
BRF1	-1	-0.774572
FGFR1OP	-1	-0.774574
PLOD2	-1	-0.774595
POLR3E	-1	-0.774598
ACSS3	-1	-0.774641
DGAT2	-1	-0.774818
SRXN1	-1	-0.774957
EIF2A	-1	-0.775093
CSPP1	-1	-0.775141
CTRL	-1	-0.775179
NACC2	-1	-0.775245
FUT3	-1	-0.775334
LRWD1	-1	-0.775399
FMNL1	-1	-0.7754
FNTA	-1	-0.775488
CHMP6	-1	-0.775523
JUNB	-1	-0.775744
FPGS	-1	-0.77582
GPR124	0	-0.775855
PCSK7	-1	-0.775933
GATAD2B	-1	-0.775953
RARRES2	-1	-0.776012
TMEM183A	-1	-0.776013
PPCS	-1	-0.776075
CKAP4	-1	-0.776103
EFR3A	-1	-0.776142
GRB7	-1	-0.776271
MYOZ1	-1	-0.77629
CENPV	-1	-0.776296
SPPL2A	0	-0.776339
NOVA2	-1	-0.776402
PIK3R5	-1	-0.776409
SGSH	-1	-0.776486
ENAH	-1	-0.776502
SLC30A1	-1	-0.776651
SDF4	-1	-0.776679
ANKRD50	-1	-0.77678
RBX1	-1	-0.776812
CKB	-1	-0.776827
SLC25A17	-1	-0.776844
PCTP	-1	-0.777282
KLK4	-1	-0.777358
ALG13	0	-0.777379
SFT2D3	-1	-0.777413
GCSH	-1	-0.777419
PGRMC1	0	-0.777501
NEXN	-1	-0.77778
SPTSSA	0	-0.777863
GTDC1	-1	-0.777864
MGAT2	-1	-0.777888
PRKAR1A	-1	-0.778106
SAMD3	-1	-0.778158
PSMC2	-1	-0.778435
GPN3	-1	-0.778533
PTPN1	-1	-0.77854
AKAP17A	0	-0.778625
DHX8	-1	-0.778625
DMBT1	-1	-0.77866
GGA3	-1	-0.778748
WDR73	-1	-0.778845
BUB3	-1	-0.778867
KDR	-1	-0.778882
HBM	-1	-0.778936
SIGIRR	-1	-0.779
SLC25A14	0	-0.779293
MED13L	-1	-0.779293
PPP1R14C	-1	-0.779369
TMEM176A	-1	-0.779428
MRPL55	-1	-0.779479
SGMS2	-1	-0.779582
POLR3K	-1	-0.779644
SFMBT1	-1	-0.779783
LPXN	-1	-0.779788
SLC9A6	0	-0.779848
SLC2A1	-1	-0.779856
SREBF1	-1	-0.779899
ME2	-1	-0.779905
CYCS	-1	-0.779954
RPS25	0	-0.779999
CHMP2B	-1	-0.780063
MOCS2	-1	-0.780065
PARP1	-1	-0.780066
POLI	-1	-0.780073
LYAR	-1	-0.780224
SUOX	-1	-0.780255
PPP1CB	-1	-0.78027
AP5M1	0	-0.780475
FAM136A	-1	-0.780624
C17orf89	0	-0.781041
TRAF4	-1	-0.781119
FBXO8	-1	-0.781339
TMEM80	-1	-0.781487
LACTB	-1	-0.781493
APCDD1	-1	-0.781534
OSMR	-1	-0.781553
HAUS7	0	-0.781563
KCNS2	-1	-0.781584
PDSS1	-1	-0.781847
C7orf26	-1	-0.781917
MYO1D	-1	-0.781931
AMFR	-1	-0.78196
VAC14	-1	-0.782002
CNOT4	-1	-0.782146
ATRAID	0	-0.782384
ARHGEF3	-1	-0.782574
RASA3	-1	-0.782626
SUMO3	-1	-0.782632
GSK3A	-1	-0.782737
CCDC64B	0	-0.782862
ABTB2	-1	-0.782879
C6orf211	0	-0.782904
FASTKD1	-1	-0.783164
CARS	-1	-0.783284
CHP1	0	-0.783379
MIEF1	0	-0.78357
DARC	0	-0.783719
TMEM59L	-1	-0.783746
SLC12A6	-1	-0.783791
ZNF282	-1	-0.783825
NOP10	0	-0.783909
CISD2	-1	-0.784076
PER1	-1	-0.784104
CIAPIN1	-1	-0.784257
EFHD2	-1	-0.784344
DROSHA	0	-0.784358
ZNF532	-1	-0.78441
PEMT	-1	-0.784554
MPHOSPH10	-1	-0.784602
DUSP11	-1	-0.784699
VPS45	-1	-0.784809
AZGP1	-1	-0.784837
RFC1	-1	-0.784902
MKI67IP	0	-0.784955
OSBPL7	-1	-0.784993
FOSL2	-1	-0.785028
AP1S3	-1	-0.785047
DDHD2	-1	-0.78508
ARID4A	-1	-0.785204
C1orf127	-1	-0.785211
LMF2	0	-0.78524
MAP3K10	-1	-0.78527
VDAC2	-1	-0.785297
C18orf54	-1	-0.785298
RIPK3	-1	-0.785423
PTCD2	-1	-0.785435
KLF15	-1	-0.785451
WASF3	-1	-0.785467
PTPRD	-1	-0.785553
C17orf85	0	-0.785601
STAG2	0	-0.785638
GPX3	-1	-0.785754
RPLP0	0	-0.785839
KIF3A	-1	-0.785908
DERA	-1	-0.786018
HIPK1	-1	-0.786032
PODXL2	-1	-0.786052
KLK15	-1	-0.786193
SH3TC1	-1	-0.786199
MYO6	-1	-0.786232
CYC1	-1	-0.786258
MAPK8IP2	-1	-0.786265
XPC	-1	-0.786304
SPTBN1	-1	-0.786327
STAT5B	-1	-0.786338
EBI3	-1	-0.786438
GPBAR1	-1	-0.786608
HDAC5	-1	-0.786721
SBNO2	-1	-0.786722
ATP8A1	-1	-0.786729
PAPSS2	-1	-0.786779
CDK9	-1	-0.786784
PGAM2	-1	-0.786965
PPP4R2	-1	-0.786967
CPNE7	-1	-0.787052
AP2A2	-1	-0.787166
LZTS2	-1	-0.787212
NSA2	0	-0.787384
DLG2	-1	-0.787448
ACTN1	-1	-0.787589
HDHD2	-1	-0.787624
FAM107B	-1	-0.787717
USP48	-1	-0.787721
TPD52L2	-1	-0.787751
AMMECR1L	-1	-0.787804
ZBTB47	-1	-0.788092
UCK1	-1	-0.788109
FASTK	-1	-0.788158
MMP25	-1	-0.788264
SPATA20	-1	-0.788364
PHKG1	-1	-0.788452
CDC40	-1	-0.788484
MYRIP	-1	-0.788507
GOLGA1	-1	-0.788537
RBM33	-1	-0.788617
MID1IP1	0	-0.788691
FRAS1	-1	-0.788724
PUS7	-1	-0.788821
CCNB1IP1	-1	-0.788902
VPS9D1	0	-0.788928
BCL3	-1	-0.789103
CPEB4	-1	-0.78914
SLC39A3	-1	-0.789158
IER3	0	-0.789276
ARNT2	-1	-0.789277
FMR1	0	-0.78937
HNRNPR	-1	-0.789476
EIF4EBP2	-1	-0.789487
SFXN3	-1	-0.789558
GGA2	-1	-0.789776
TFF1	-1	-0.789803
PTPN14	-1	-0.79005
DFFA	-1	-0.790079
SH3BP4	-1	-0.790134
RABIF	-1	-0.790202
RANBP10	-1	-0.790227
IPO11	-1	-0.790303
FZD4	-1	-0.790391
TBC1D24	-1	-0.790437
AKT3	-1	-0.790796
HTRA1	-1	-0.790797
NELFCD	0	-0.790879
CDC42BPB	-1	-0.790893
NCOA3	-1	-0.790944
TCTE1	-1	-0.790974
PRODH	-1	-0.791004
CDC42SE2	-1	-0.791082
MAP1LC3B	-1	-0.791095
USB1	0	-0.791097
CHI3L2	-1	-0.791154
MPZL3	-1	-0.791159
KCNK3	-1	-0.791161
SCN11A	-1	-0.79122
MRPL53	-1	-0.791255
ATP6AP1	0	-0.791268
KCNIP2	-1	-0.791317
TSC22D2	-1	-0.791355
USP16	-1	-0.791384
KAT2B	-1	-0.791414
COX17	-1	-0.791423
PNPO	-1	-0.791429
BMP1	-1	-0.791462
MLEC	-1	-0.791487
CRYZL1	-1	-0.7915
IRF2BP1	-1	-0.791638
DNAAF2	0	-0.791642
PIGX	-1	-0.791647
HSPA4L	-1	-0.791657
SLURP1	-1	-0.791714
EXOC1	-1	-0.791734
PPL	-1	-0.791769
MYO9B	-1	-0.792019
WWP1	-1	-0.792086
APC2	-1	-0.792095
MRPL36	-1	-0.792286
PAK4	-1	-0.792303
WDR6	-1	-0.792314
UBA52	-1	-0.792368
UQCRB	-1	-0.792523
GNLY	-1	-0.79266
TRMT13	0	-0.792663
BHLHE41	-1	-0.792675
WFS1	-1	-0.792683
CNOT8	-1	-0.792731
IER3IP1	-1	-0.792797
FLRT3	-1	-0.792903
NECAP2	-1	-0.792971
SCAF8	0	-0.792982
CC2D1A	-1	-0.793257
ARL10	-1	-0.79332
LMBR1	-1	-0.793387
LRRC8A	-1	-0.793609
EXOSC3	-1	-0.79366
FARP1	-1	-0.793731
GATA2	-1	-0.793823
SUMO2	0	-0.793835
GOLGA8A	-1	-0.793976
MKRN2	-1	-0.793977
ST5	-1	-0.793992
FGD3	-1	-0.794141
NSUN5	-1	-0.794203
AGTR1	-1	-0.794228
THOC2	0	-0.79429
NET1	-1	-0.794437
PTGES	-1	-0.794533
GDF6	-1	-0.794536
ACTR1A	-1	-0.794754
LRRC47	-1	-0.794968
ZMYM2	-1	-0.795247
TRAPPC6B	-1	-0.795285
ERBB2	-1	-0.795509
COPB2	-1	-0.795611
GATAD2A	-1	-0.795682
EML1	-1	-0.795832
RAB10	-1	-0.795911
NEDD8	-1	-0.796047
RNF103	0	-0.79613
STAC2	-1	-0.796153
GPR176	-1	-0.796728
KLF12	-1	-0.796794
NDUFAF4	0	-0.796838
C8orf82	-1	-0.796947
AGRN	-1	-0.797008
GPR6	-1	-0.797081
MTA3	-1	-0.797094
MINK1	-1	-0.797219
RPF2	0	-0.797342
CTLA4	-1	-0.797453
RAB20	-1	-0.797546
ILF3	-1	-0.797573
IL1RN	-1	-0.797576
FNDC5	-1	-0.797589
MPHOSPH6	-1	-0.797752
IL13RA1	0	-0.79778
UHRF1	-1	-0.798029
DLGAP4	-1	-0.798068
PPP2R2A	-1	-0.798127
C11orf21	-1	-0.798141
DUS2	0	-0.798144
LONP1	-1	-0.798189
DCUN1D4	-1	-0.798271
FXYD3	-1	-0.798283
HNRNPH3	-1	-0.798289
C2orf47	0	-0.798408
GAPVD1	-1	-0.798412
ARL4C	-1	-0.798435
KATNA1	-1	-0.798533
WRN	-1	-0.798616
TTC17	-1	-0.798691
VASP	-1	-0.798837
BCAP31	0	-0.799013
ROM1	-1	-0.799039
PDIK1L	-1	-0.799057
NTN3	-1	-0.799068
CPSF2	-1	-0.799108
IPO8	-1	-0.799185
UTP11L	0	-0.799228
TBX2	-1	-0.799266
TMUB1	-1	-0.799348
NFS1	-1	-0.799416
RASL12	-1	-0.799514
CES2	-1	-0.799592
LCN15	-1	-0.799606
SLC16A3	-1	-0.799727
TMEM30A	-1	-0.799831
IDH3G	0	-0.799849
ITPR3	-1	-0.799866
GRSF1	-1	-0.799922
FBXO32	-1	-0.800081
MUCL1	-1	-0.800127
GOLGA5	-1	-0.800172
ETFA	-1	-0.800262
CPNE3	-1	-0.8003
HECTD1	-1	-0.800376
BBS10	-1	-0.800555
IPO7	-1	-0.80061
YTHDC1	-1	-0.800734
SSR1	-1	-0.801143
ERAL1	-1	-0.801186
MAT2A	-1	-0.801246
MARS	-1	-0.801251
AKAP8	-1	-0.801329
NCBP2	-1	-0.801344
MEX3D	-1	-0.801349
XPO5	-1	-0.801397
LDLRAP1	-1	-0.801493
RAP1GDS1	-1	-0.801516
KLHL22	-1	-0.801586
DGUOK	-1	-0.801618
SLC15A3	-1	-0.801687
CCDC12	-1	-0.801726
VPS16	-1	-0.801751
RMND5B	-1	-0.80177
MGA	-1	-0.801802
CIZ1	-1	-0.801812
TMEM50B	-1	-0.802028
SPRED1	-1	-0.802128
BCKDHA	-1	-0.802173
DAG1	-1	-0.802231
PSMD8	-1	-0.802315
CBR1	-1	-0.802447
RPL10	0	-0.802502
STAG1	-1	-0.80253
PELO	-1	-0.802543
AUTS2	-1	-0.802594
SNW1	-1	-0.80265
EPS8	-1	-0.802655
COQ10A	-1	-0.802812
TAF2	-1	-0.802916
CENPB	-1	-0.802985
DNA2	-1	-0.803136
C15orf59	-1	-0.803164
HTATSF1	0	-0.803195
ADAMTSL5	-1	-0.803197
BRMS1	-1	-0.803224
LCK	-1	-0.803568
SBF1	-1	-0.803813
C14orf2	0	-0.803861
ZBED1	0	-0.804308
SLC24A3	-1	-0.804323
TCEA1	0	-0.804352
RPL34	-1	-0.804388
GRM2	-1	-0.804393
S100A14	-1	-0.804399
PTRF	0	-0.8044
CSTA	-1	-0.804501
AKTIP	0	-0.804547
SLC35A5	-1	-0.804571
TRIAP1	-1	-0.804657
MFSD6L	-1	-0.804729
ATXN7L3	-1	-0.804793
SLC1A4	-1	-0.804839
SLC9A9	-1	-0.804848
SULF2	-1	-0.804882
GM2A	-1	-0.804994
NCS1	0	-0.805075
RAB1B	-1	-0.80519
SLC20A1	-1	-0.805193
MRPS17	-1	-0.805225
EXOC3L2	-1	-0.805363
MFSD10	0	-0.805716
KCNC4	-1	-0.805857
C1orf106	0	-0.805923
PI3	-1	-0.806041
GNL3	-1	-0.80625
UBAP1	-1	-0.806394
CERS1	0	-0.806433
KREMEN2	-1	-0.806519
EDNRA	-1	-0.806593
ENG	-1	-0.806611
SULF1	-1	-0.806722
ATAD2B	-1	-0.806786
RBM14	0	-0.806999
EMC8	0	-0.807103
IQGAP3	-1	-0.807274
CDH1	-1	-0.80728
KLHL17	-1	-0.807296
GTF2I	0	-0.807311
DNER	-1	-0.807394
DUSP10	-1	-0.807667
THUMPD1	-1	-0.807829
TOM1L1	-1	-0.808053
YWHAQ	-1	-0.808072
CTDNEP1	0	-0.808171
ARHGAP1	-1	-0.808399
CACYBP	-1	-0.808423
CCDC47	-1	-0.808502
GML	-1	-0.80858
AQP12A	-1	-0.808631
EIF4E	-1	-0.808707
CALHM1	-1	-0.80885
NOL11	-1	-0.808961
RPL8	0	-0.809162
TSNARE1	-1	-0.809462
KANK2	-1	-0.809549
CYB5R4	-1	-0.809566
KIAA0100	-1	-0.809795
MAML1	-1	-0.809894
AKR1C2	-1	-0.8099
RARS	-1	-0.809964
NUDT16	-1	-0.809992
DUOXA1	-1	-0.810067
PHF20L1	-1	-0.810218
ITGB1BP1	-1	-0.810326
VEGFA	0	-0.81041
KCNS1	-1	-0.810419
MCOLN3	-1	-0.810585
ZNF567	-1	-0.810595
DHX38	-1	-0.810605
LGR5	-1	-0.810734
FAM114A1	-1	-0.810753
FOLH1	-1	-0.810783
ATP13A2	-1	-0.810982
CDC27	-1	-0.810991
ATR	-1	-0.810997
KRR1	-1	-0.81106
ARTN	-1	-0.811129
DNALI1	-1	-0.811151
DOLPP1	-1	-0.811198
SEMA6D	-1	-0.811255
MCOLN2	-1	-0.811362
NPEPL1	-1	-0.811389
SRPK2	-1	-0.811423
TPBG	-1	-0.811437
ZFP90	-1	-0.811527
RAB35	-1	-0.811537
ADAMTS7	-1	-0.811575
PIANP	0	-0.81163
GTF2E2	-1	-0.811682
LTBP4	-1	-0.811962
EPHX1	-1	-0.812255
OLFM1	-1	-0.812374
NUDC	-1	-0.812409
SLC30A5	-1	-0.812544
SQRDL	0	-0.812704
MAD1L1	1	-0.812747
FMOD	-1	-0.81282
COPS3	-1	-0.812858
KIAA2013	-1	-0.812906
IRX1	-1	-0.812975
BCL9	-1	-0.813122
TFCP2	-1	-0.813184
TYK2	-1	-0.813225
TFAP2C	-1	-0.81325
KIDINS220	-1	-0.813334
ATF5	-1	-0.813379
C7orf61	-1	-0.813405
TM7SF2	-1	-0.813449
MRPS36	-1	-0.813466
RALGPS1	-1	-0.813472
ESCO1	-1	-0.813521
UBE2D3	-1	-0.813552
ANO9	-1	-0.8136
ANXA11	-1	-0.813607
RNF138	-1	-0.813707
SYNJ2BP	-1	-0.813876
ATP5A1	0	-0.813925
NR2C2AP	-1	-0.814107
SP110	-1	-0.814145
WNT9A	-1	-0.814155
CMPK1	-1	-0.814328
CHCHD7	-1	-0.814449
F8A1	0	-0.81449
USP8	-1	-0.814535
SSRP1	-1	-0.814548
KLHL14	-1	-0.814704
ICT1	0	-0.814866
APOOL	0	-0.814935
PTPMT1	-1	-0.815028
PLAA	-1	-0.815039
TUBA4A	0	-0.815168
PTGES2	-1	-0.815238
RPL26L1	-1	-0.815243
ECD	-1	-0.815347
JPH3	-1	-0.815375
RSL24D1	0	-0.815398
GTSE1	-1	-0.815529
HS1BP3	-1	-0.815608
ZNF438	-1	-0.815617
YWHAE	-1	-0.81574
DEGS2	-1	-0.815761
DBI	-1	-0.815783
UBE2Z	-1	-0.815784
DNAJB1	-1	-0.815797
TDP2	0	-0.815806
BANF1	-1	-0.815878
GRIN2A	-1	-0.816267
OGFOD2	-1	-0.816292
SOHLH1	-1	-0.816307
GRIP2	-1	-0.816328
BCL6B	-1	-0.816382
HSBP1	-1	-0.816456
RMND1	-1	-0.81653
NUP210	-1	-0.816592
GSK3B	-1	-0.816828
KCNN3	-1	-0.816889
COPS8	-1	-0.816892
KPNA3	-1	-0.817211
COTL1	-1	-0.817212
ATP6V1B2	-1	-0.817461
MAP6D1	-1	-0.817464
ASAP3	-1	-0.817479
NUP205	-1	-0.817511
SMEK2	0	-0.817656
SIPA1L2	-1	-0.817715
FAM65A	0	-0.817725
REV1	-1	-0.817767
NFATC1	-1	-0.817822
CTBP1	-1	-0.817938
PHRF1	-1	-0.817967
CSTF1	-1	-0.817975
THBS1	-1	-0.81814
CNKSR1	-1	-0.818298
PCGF5	-1	-0.818418
KIF21A	-1	-0.818424
GNB2L1	0	-0.818438
WEE1	-1	-0.81844
IFT88	-1	-0.818478
EIF4G3	-1	-0.818571
COX7C	0	-0.818712
TRIP6	-1	-0.81899
C1QL1	-1	-0.819038
CCDC43	-1	-0.819088
WDR74	-1	-0.819185
WDR37	-1	-0.819281
RUNDC3A	-1	-0.819355
IL17C	-1	-0.81948
MRPL39	-1	-0.819501
SGCB	-1	-0.819634
DET1	-1	-0.819895
TSEN54	-1	-0.819923
CASC4	-1	-0.819929
RTCA	0	-0.819973
YTHDF1	-1	-0.82009
NRXN2	-1	-0.820239
PNP	0	-0.820284
WWC1	-1	-0.820299
AGTPBP1	-1	-0.820343
MYO10	-1	-0.820385
PDCD6IP	-1	-0.820477
HK1	-1	-0.820486
PRPS1	0	-0.820495
ASAH1	-1	-0.820734
ECM2	-1	-0.820788
H2AFZ	-1	-0.820844
TNRC6A	-1	-0.820845
SLC35C2	-1	-0.820889
ZDHHC2	-1	-0.820964
IRS1	-1	-0.821017
SH3PXD2A	-1	-0.821045
SIGLEC9	-1	-0.821099
GALNT6	-1	-0.821151
RPL9	-1	-0.821237
PPARGC1B	-1	-0.821286
INTS1	-1	-0.821423
RFX1	-1	-0.821522
ARNTL	-1	-0.821625
TOR3A	-1	-0.821644
FAR1	-1	-0.821758
C14orf180	-1	-0.821869
PCBP4	-1	-0.821916
TCIRG1	-1	-0.821949
ZDHHC21	-1	-0.822004
DR1	-1	-0.822006
ZNF655	-1	-0.822033
PRNP	-1	-0.822062
RSPO1	-1	-0.822104
TMOD3	-1	-0.822152
RBM39	-1	-0.822238
MRPS34	-1	-0.822338
GAB1	-1	-0.822352
RAB9A	0	-0.822383
SLBP	-1	-0.822534
MAN2A1	-1	-0.822565
GEM	-1	-0.822757
MYH14	-1	-0.822892
MARK2	-1	-0.823069
PPDPF	0	-0.823112
TUBB	0	-0.823196
C1QBP	-1	-0.823374
TAZ	0	-0.823715
P2RY1	-1	-0.823723
FOXK1	-1	-0.82377
STK11	-1	-0.823862
ADIRF	0	-0.823927
ZFHX3	0	-0.823954
CDC42EP3	-1	-0.824235
C15orf39	-1	-0.824448
TXLNG	0	-0.824514
C1orf162	-1	-0.824661
CDC37L1	-1	-0.82467
SPEM1	-1	-0.824846
ZNF32	-1	-0.824853
AHSA1	-1	-0.824991
ARL5C	-1	-0.825006
RPL5	-1	-0.825014
ADRA2A	-1	-0.825129
THAP4	-1	-0.825151
RELB	-1	-0.825203
TRMT112	0	-0.825237
PSD	-1	-0.825482
FKBP9	-1	-0.825623
IFITM3	-1	-0.825729
CBX4	-1	-0.825739
POLR2I	-1	-0.825852
NAA20	0	-0.825869
PTTG1IP	-1	-0.825927
ANKRD9	-1	-0.825965
TGFB1	-1	-0.826145
CYTH1	-1	-0.826244
CREB1	-1	-0.826309
CDRT1	-1	-0.826519
ARF3	-1	-0.826876
TMEM175	-1	-0.82692
TMEM208	-1	-0.826949
C2orf69	-1	-0.827013
TMEM161B	-1	-0.827084
RUVBL2	-1	-0.827115
NLRX1	-1	-0.82721
PTP4A1	-1	-0.827396
OLFM2	-1	-0.827496
JPH1	-1	-0.827718
EVI5L	-1	-0.827762
EPOR	-1	-0.827883
NDUFB2	-1	-0.827931
CCNH	-1	-0.828118
GPSM1	-1	-0.828339
RTFDC1	0	-0.828425
SUPT5H	-1	-0.82853
C6orf141	-1	-0.828589
MRPL19	-1	-0.828877
ZC3H12A	-1	-0.828917
MXRA7	-1	-0.828945
WRAP53	-1	-0.828948
ATP7B	-1	-0.828953
KLK11	-1	-0.829063
ARHGAP23	-1	-0.829094
E2F4	-1	-0.829098
FMO3	-1	-0.829137
ELK1	0	-0.829155
ATRN	-1	-0.829166
TRIM23	-1	-0.829175
RASAL1	-1	-0.82925
C10orf137	0	-0.829587
WDR61	-1	-0.829627
ENO1	-1	-0.829761
MST1R	-1	-0.829802
TMEM170B	-1	-0.829848
KIAA1279	0	-0.829893
RLF	-1	-0.829966
ALS2CL	-1	-0.829994
EIF4H	0	-0.830113
CCT4	-1	-0.83028
MED28	-1	-0.830395
MPDU1	-1	-0.830466
PMPCA	-1	-0.830473
C11orf49	-1	-0.830545
RYBP	-1	-0.830601
SRP14	0	-0.83063
VARS	0	-0.830641
JAKMIP1	-1	-0.830641
MBTPS1	-1	-0.830669
OR7A5	-1	-0.830758
BTF3	-1	-0.83078
TMEM189-UBE2V1	0	-0.830822
CAMK1D	-1	-0.830937
ADCY1	-1	-0.83096
NPIPA1	0	-0.831032
SLC22A18	-1	-0.831091
PHF3	-1	-0.831106
HOMER2	-1	-0.831112
MSRA	-1	-0.831239
WAC	-1	-0.831284
ECHDC1	-1	-0.831339
COL14A1	-1	-0.831352
PXK	-1	-0.831355
KIAA0020	0	-0.831452
PSMA3	-1	-0.831485
YIPF6	0	-0.831485
SLC39A8	-1	-0.831491
CRY2	-1	-0.831617
AGPAT3	-1	-0.831667
ANAPC11	-1	-0.831732
RAB11FIP3	-1	-0.831761
MLXIP	-1	-0.831824
UCKL1	-1	-0.831893
FZD10	-1	-0.831897
RAB4B	-1	-0.831943
FIBP	-1	-0.832106
DHPS	-1	-0.832269
MTMR12	-1	-0.832312
RAB5B	-1	-0.832315
TUBB2A	-1	-0.832337
EEF1A2	-1	-0.832339
C9orf78	-1	-0.83246
PSMA6	-1	-0.832475
SLC25A15	-1	-0.832502
BTG1	-1	-0.832601
KRT19	-1	-0.832985
TBC1D17	-1	-0.833048
STK24	-1	-0.833111
TBC1D16	-1	-0.833238
FARP2	-1	-0.833309
SEC63	-1	-0.833353
ELP5	0	-0.833526
DNAJC11	-1	-0.833585
SEP15	0	-0.833588
POLR2D	-1	-0.833589
DLEC1	-1	-0.833607
PPP2R3A	-1	-0.833628
ZNF148	-1	-0.833739
ACACA	-1	-0.83382
PRSS23	-1	-0.833889
TNFRSF10D	-1	-0.83389
RSAD1	-1	-0.833931
KBTBD6	-1	-0.833962
SCARB2	-1	-0.834102
NOL8	-1	-0.834205
EPM2AIP1	-1	-0.834222
CCNA1	-1	-0.834222
SUV420H1	0	-0.834279
SRP72	-1	-0.834377
FAF1	-1	-0.83442
PTP4A3	-1	-0.834482
TAB2	0	-0.834485
GFOD1	-1	-0.83465
HOXB7	-1	-0.834803
CNOT6	-1	-0.834873
S100A11	-1	-0.834928
APBA2	-1	-0.834936
RNF20	-1	-0.835041
SNRPD2	-1	-0.835055
CCDC53	0	-0.835207
RAB8B	-1	-0.835366
LONRF1	-1	-0.835613
PACRGL	-1	-0.835883
BIN3	-1	-0.835941
MBP	-1	-0.836019
FAF2	-1	-0.836112
FAM32A	-1	-0.836129
ADAMTS1	-1	-0.836215
FAM180B	-1	-0.836375
PPP2CB	-1	-0.836915
SECTM1	-1	-0.837019
CRYBG3	-1	-0.837204
POGK	-1	-0.837235
ANXA2	-1	-0.837331
SLC39A4	-1	-0.837547
TIMM9	-1	-0.837623
ZNF664	-1	-0.837726
COL15A1	-1	-0.837743
MRPL9	-1	-0.837905
KLHL28	-1	-0.837932
KIAA1468	0	-0.837947
DSTYK	-1	-0.837955
RMND5A	-1	-0.837989
UBP1	-1	-0.837996
LSM3	-1	-0.838017
GNAI2	-1	-0.838017
LLGL1	-1	-0.838018
PURA	-1	-0.838031
OVOL1	-1	-0.838054
PFKL	-1	-0.838174
SKP1	0	-0.838222
BRCA1	-1	-0.838333
GOLGA7B	-1	-0.838407
ANKRD12	-1	-0.838455
BLVRB	-1	-0.838726
SLC27A4	-1	-0.838814
JUND	-1	-0.838819
UBE2R2	-1	-0.839045
PPA1	-1	-0.839066
AIMP2	0	-0.839132
HIGD1A	0	-0.839171
MCAT	-1	-0.839173
NAA60	0	-0.839237
BRD9	-1	-0.83929
OMD	-1	-0.839334
INPP5A	-1	-0.839636
EIF4A1	-1	-0.839646
POLG	-1	-0.839709
DTX4	-1	-0.839811
IRS2	-1	-0.839914
ISYNA1	-1	-0.839917
BMPR2	-1	-0.840103
ILK	-1	-0.840107
CNN3	-1	-0.840218
EIF2B5	-1	-0.840334
NDUFA4	-1	-0.840342
ZNF580	-1	-0.840353
KIAA0232	-1	-0.840405
TBPL1	-1	-0.840714
CDK16	0	-0.841077
MAFK	-1	-0.841364
KCNJ3	-1	-0.841536
BASP1	-1	-0.841659
NDUFA5	-1	-0.84175
FGD4	-1	-0.841789
SRRD	-1	-0.841807
BRD1	-1	-0.841834
COL4A6	0	-0.841834
WDR93	-1	-0.842054
C6orf120	-1	-0.842102
SYNJ2	-1	-0.842281
PDK1	-1	-0.842382
ERRFI1	-1	-0.842422
GNL2	-1	-0.842461
WBSCR16	0	-0.842606
KCTD6	-1	-0.842981
KRCC1	-1	-0.84308
DECR1	-1	-0.843199
NEDD4L	-1	-0.843262
ZSWIM4	-1	-0.843286
PSMB1	0	-0.843288
TXNL1	-1	-0.843328
NUMBL	-1	-0.843424
HSF4	-1	-0.843613
N4BP1	-1	-0.843818
BICD2	-1	-0.843909
DPH3	-1	-0.844027
OPLAH	-1	-0.844045
SIRT7	-1	-0.844105
EXOC5	-1	-0.844112
KIAA0355	-1	-0.844133
RNASET2	-1	-0.844157
NFATC2IP	-1	-0.844247
TLK2	-1	-0.844263
CRYGN	-1	-0.844307
SLC5A1	-1	-0.844347
CCNT2	-1	-0.84444
SNRPA1	-1	-0.84448
ADRM1	-1	-0.844616
SRSF7	0	-0.844712
PSD4	-1	-0.844761
METTL8	-1	-0.844776
LGALS3BP	-1	-0.844795
ABCB10	-1	-0.844905
C16orf91	-1	-0.845183
SLC2A4RG	-1	-0.845218
PTMA	-1	-0.845235
MYD88	-1	-0.845342
PQLC1	-1	-0.845444
LSG1	-1	-0.845456
MKL2	-1	-0.845605
TBC1D9B	-1	-0.845606
KIAA1644	0	-0.84568
KIAA1324L	-1	-0.845707
