Gene,Chr,Gene Start,Gene End,Gene Score,nSNPs,TopSNP P-Value,Gene ReScorePR
ROM1,11,62137198,62139164,1.488456,8,0.186057,4.796151179211405e-05
B3GAT3,11,62139344,62146024,2.046627,11,0.186057,2.2598495114649366e-05
GANAB,11,62148873,62170680,2.046627,11,0.186057,2.046627
RABGGTB,1,76032303,76033352,3.536546,19,0.186134,0.00016366993448897751
EDARADD,1,234624302,234714631,12.663368,68,0.186226,12.663368
RIPK2,8,90839109,90872433,4.6571,25,0.186284,0.001021651657859257
LY86,6,6594846,6600215,4.844346000000001,26,0.18632100000000001,0.00026152930294622885
AKT1,14,104306731,104333125,2.981696,16,0.186356,0.0003559243511469529
MRPS31,13,40201431,40243347,1.490936,8,0.186367,1.490936
RAD54B,8,95473012,95556486,5.594519999999999,30,0.18648399999999998,0.00030878644812872556
FOXN1,17,23875085,23889302,3.3568560000000005,18,0.18649200000000002,3.3568560000000005
UNC119,17,23897852,23903770,1.6784280000000003,9,0.18649200000000002,3.968685348294678e-05
PIGS,17,23904531,23922655,1.6784280000000003,9,0.18649200000000002,1.6784280000000003
COQ9,16,56049537,56052680,2.611238,14,0.18651700000000002,2.611238
POLR2C,16,56054051,56063422,3.3573060000000003,18,0.18651700000000002,3.3573060000000003
DOK4,16,56063370,56077886,3.7303400000000004,20,0.18651700000000002,0.00039546777854947975
CDH3,16,67235651,67290458,7.088064,38,0.186528,0.001289350906361956
LMCD1,3,8518510,8584806,13.267131,71,0.186861,0.0010909153963272918
DCK,4,72078255,72115477,4.11114,22,0.18687,0.00028025498371009544
ZNF225,19,49311537,49329095,4.298033,23,0.186871,0.00011380552838551056
PFKFB2,1,205294668,205317785,3.7379000000000002,20,0.186895,0.00020027260272530072
LOXL4,10,99997432,100017997,4.300517,23,0.186979,0.00010127596761672594
SUMO4,6,149763187,149763875,1.308986,7,0.186998,1.308986
GSDMA,17,35375436,35387545,2.244756,12,0.187063,2.244756
LINGO2,9,27938848,27940669,2.432365,13,0.187105,2.432365
OR8K1,11,55870090,55871050,1.8715199999999999,10,0.18715199999999999,1.8715199999999999
CRYAB,11,111284559,111287683,2.99552,16,0.18722,2.99552
HSPB2,11,111288708,111294938,2.24664,12,0.18722,0.00017327169455271787
CARTPT,5,71050749,71052628,3.7449,20,0.187245,9.987848466949148e-05
PCYT2,17,77455383,77462586,0.561738,3,0.187246,7.4060382118349565e-06
SIRT7,17,77463106,77469332,0.561738,3,0.187246,0.561738
MAFG,17,77469437,77478879,0.187246,1,0.187246,1.217871005838866e-05
HNRNPU,1,243086231,243094418,1.311135,7,0.187305,1.2721765049295202e-05
MKI67,10,129790832,129814010,6.181989,33,0.187333,6.181989
PNLDC1,6,160141290,160161725,4.30928,23,0.18736,0.00010123459478200402
NUP62,19,55103307,55104876,2.436096,13,0.187392,2.436096
ARF1,1,226351379,226353536,1.499336,8,0.187417,1.3743054967696478e-05
AGK,7,140897546,141000678,8.059790999999999,43,0.187437,0.00039503931738230953
KIAA1147,7,141002996,141048422,5.060798999999999,27,0.187437,0.0008262832718728171
C12orf74,12,91620970,91626455,1.5001520000000002,8,0.18751900000000002,1.5001520000000002
TUBB2B,6,3169759,3172870,1.6878510000000002,9,0.187539,1.6878510000000002
MPHOSPH8,13,19118582,19122421,2.06294,11,0.18754,2.06294
ACTBL2,5,56811599,56814393,2.250912,12,0.187576,4.562993624244991e-05
GPRIN1,5,175956414,175959441,2.063369,11,0.187579,2.3549571900964e-05
DSG2,18,27332024,27382812,9.754316,52,0.187583,0.0007526272718282944
AGR3,7,16865554,16888138,6.0064,32,0.1877,0.0008515056009211141
CCDC84,11,118374061,118391665,3.003632,16,0.187727,3.003632
NOXA1,9,139437667,139448679,3.191393,17,0.187729,3.191393
GTPBP3,19,17309355,17314540,3.191886,17,0.18775799999999998,3.191886
GPR18,13,98705131,98706127,1.503184,8,0.187898,0.0001225149585001764
PRKCG,19,59077278,59102713,3.9465299999999996,21,0.18792999999999999,0.00020170269734710205
OR2T6,1,246617532,246618459,3.195422,17,0.18796600000000002,3.195422
PLA2G12B,10,74364943,74384516,1.128396,6,0.188066,1.128396
PPP2R5D,6,43082178,43088058,2.633148,14,0.188082,0.0005711200791161523
MEA1,6,43087944,43089596,2.633148,14,0.188082,0.00034353382676044844
DUSP19,2,183651731,183672967,2.822745,15,0.188183,5.081872608815946e-05
CLDN15,7,100663798,100667825,2.0702220000000002,11,0.188202,4.350322016639759e-05
FIS1,7,100669612,100682313,3.387636,18,0.188202,3.387636
NAPA,19,52690841,52710309,3.578156,19,0.188324,0.0007519081304562201
OR11G2,14,19735334,19736372,4.520160000000001,24,0.18834,4.520160000000001
FBXW7,4,153551761,153675793,5.2773840000000005,28,0.188478,0.0002590572557506943
FKBP7,2,179038268,179051568,2.452242,13,0.188634,2.452242
ABRA,8,107840886,107851648,3.018304,16,0.188644,0.0005320035306011537
KRTAP10-1,21,44783495,44784506,1.88696,10,0.188696,1.88696
CCR5,3,46389397,46390456,0.94348,5,0.188696,2.0338527245853572e-05
ALLC,2,3720085,3728135,2.6426119999999997,14,0.18875799999999998,5.0066655826082803e-05
FHL2,2,105354435,105382113,4.719375,25,0.188775,0.00014351763051478702
MYPOP,19,51085120,51097702,3.5870100000000003,19,0.18879,3.5870100000000003
NANOS2,19,51108312,51109876,2.45427,13,0.18879,2.45427
KCNJ16,17,65639823,65641080,2.455453,13,0.188881,0.0002813310420990927
RFESD,5,95013596,95018600,2.644824,14,0.188916,0.00013257238922531131
FRG1,4,191098967,191121353,0.755748,4,0.188937,0.755748
GLYCTK,3,52301344,52302531,1.700973,9,0.188997,0.000650343551289915
SETMAR,3,4320296,4330445,3.405978,18,0.189221,7.712985923196296e-05
AMN,14,102459011,102466932,1.89253,10,0.189253,2.288376456764297e-05
SORD,15,43102632,43154331,2.271096,12,0.18925799999999998,2.271096
PLOD3,7,100635977,100647731,2.64992,14,0.18928,5.356025212672323e-05
ZNHIT1,7,100647704,100654191,2.64992,14,0.18928,0.0003711557154697438
LETMD1,12,49728923,49740474,3.7856999999999994,20,0.18928499999999998,0.0007423473469893571
ACSS1,20,24934873,24951728,3.02928,16,0.18933,3.02928
CD27,12,6424778,6431145,4.73355,25,0.189342,4.73355
CD300C,17,70048841,70053877,4.16625,22,0.189375,0.00017733670850969142
BRPF3,6,36293671,36308545,3.030448,16,0.189403,6.675480523232233e-05
ZNF574,19,47274598,47277289,1.325919,7,0.189417,1.325919
BBS7,4,123001565,123003884,0.568254,3,0.189418,1.8727187278204306e-05
C19orf18,19,63161616,63177714,4.168031999999999,22,0.18945599999999999,4.168031999999999
ZNF296,19,50266597,50271528,1.705167,9,0.18946300000000002,1.705167
APBA2,15,27150152,27182254,3.599892,19,0.189468,0.00030753292840880666
NFIC,19,3332654,3386205,6.44283,34,0.189495,0.0005370931121123613
RAC2,22,35951255,35970251,9.097968000000002,48,0.18954100000000002,0.0007861208274894708
OR8B12,11,123917827,123918760,1.706553,9,0.189617,2.0296515126807767e-05
PDE4B,1,66592657,66612850,4.363146,23,0.189702,4.363146
ZNF345,19,42059572,42061039,1.138272,6,0.189712,7.683898118217393e-05
CEBPE,14,22656354,22658314,2.8463999999999996,15,0.18975999999999998,0.00019109697925106395
EOMES,3,27732890,27738789,1.7087579999999998,9,0.18986199999999998,1.7087579999999998
CD5,11,60626505,60651899,3.79726,20,0.189863,9.124428326379203e-05
OBSCN,1,226607274,226615574,2.08879,11,0.18989,0.00012720941325076378
SYNGR4,19,53559468,53571446,2.469077,13,0.189929,6.720331113985042e-05
KDELR1,19,53577638,53586622,1.89929,10,0.189929,0.00022048918727345
FBXW12,3,48388712,48411194,3.040336,16,0.190021,3.040336
OR5AN1,11,58888507,58889443,2.0903739999999997,11,0.19003399999999998,2.0903739999999997
C1orf35,1,226355050,226357645,1.330714,7,0.190102,1.330714
MRPL55,1,226361002,226363636,0.760408,4,0.190102,4.0631266686671256e-06
CD300A,17,69974116,69992528,3.232618,17,0.190154,0.00012339030476290173
YARS,1,33013426,33056220,5.134428,27,0.190164,0.0001606826049133416
TAF1B,2,9901023,9991996,11.981402999999998,63,0.190181,0.0008704620852240162
C8orf58,8,22514339,22517607,2.85276,15,0.190184,2.85276
SGIP1,1,66932964,66983356,7.988148,42,0.190194,0.00037892775812148474
SLC35B4,7,133634601,133652343,4.565904,24,0.190246,0.00013296129333538099
ZNF624,17,16464772,16497883,5.328008,28,0.19028599999999998,0.000720309894635506
FANCF,11,22600654,22603963,1.332051,7,0.19029300000000002,8.022439647121768e-05
CDKN1A,6,36754464,36763087,6.089824,32,0.190307,0.0004387874472273653
EYA3,1,28187580,28287718,9.33205,49,0.19045,0.0006702878057929751
KRTAP24-1,21,30575497,30577147,1.3335,7,0.1905,1.3335
TNFSF18,1,171276982,171286726,2.286012,12,0.190501,3.1387093717509044e-05
RAB2B,14,20998950,21014961,3.238976,17,0.190528,0.00010107028662319522
SLITRK3,3,166388378,166391312,2.6676020000000005,14,0.19054300000000002,4.266752823272025e-05
OR5D14,11,55319607,55320552,0.952745,5,0.190549,0.952745
PCDH12,5,141304713,141318811,4.7657,25,0.190628,4.7657
DHX30,3,47841479,47862346,2.8596,15,0.19064,5.281356484804729e-05
WDR86,7,150709139,150738673,6.101504,32,0.190672,6.101504
BCL2A1,15,78040286,78050698,2.860335,15,0.190689,0.00036609013323329876
ALB,4,74493918,74505834,2.097733,11,0.19070299999999998,0.0002034334933126046
MRGPRG,11,3196457,3196619,1.526224,8,0.190778,1.526224
MRGPRE,11,3205666,3206602,3.052448,16,0.190778,5.182195250675705e-05
GCC1,7,127007917,127012890,2.671088,14,0.19079200000000002,2.671088
ANGPT1,8,108365409,108403532,6.86862,36,0.190795,0.00036109672482371595
DCBLD2,3,100050921,100103223,3.8160600000000002,20,0.190803,0.00022009674144911307
CSRP1,1,199719282,199742873,7.0598220000000005,37,0.190806,0.0006176980723636466
DPY19L1,7,34946289,34946905,1.335971,7,0.190853,7.121160362619038e-05
RAB10,2,26110477,26213782,5.916629,31,0.190859,0.00021686363203558422
ARMC8,3,139465042,139498909,2.482545,13,0.190965,0.00027625307696843576
RNF144A,2,6990638,7012582,6.493524,34,0.190986,0.00029508923112936007
C9orf131,9,35032222,35035988,2.483234,13,0.191018,2.483234
MSH3,5,79986049,80208390,17.001136,89,0.191024,0.0026117089455527966
VEGFC,4,177841684,177950889,8.023302000000001,42,0.191031,0.0004754683130315565
SOCS5,2,46839173,46840784,2.6759880000000003,14,0.191142,0.00018134063093998442
HSD3B2,1,119759295,119790643,6.118816000000001,32,0.19121300000000002,6.118816000000001
OR1G1,17,2976653,2977595,3.0596959999999997,16,0.19123099999999998,3.0596959999999997
TMCC2,1,203504195,203509090,3.059856,16,0.191241,7.940111516251294e-05
CEACAM1,19,47716531,47724479,1.147518,6,0.191253,0.00014263178739492584
KCNG3,2,42522660,42574741,4.207852000000001,22,0.19126600000000002,0.00028598938917957203
DEFB124,20,29516969,29524477,2.295516,12,0.19129300000000002,2.295516
REM1,20,29526765,29536369,2.295516,12,0.19129300000000002,5.441159412569797e-05
ZNF277,7,111723147,111771225,4.785225,25,0.191409,0.0010664839883748913
ATF2,2,175687216,175741143,3.82942,20,0.191471,0.00029536570824815784
KCNK18,10,118946989,118959800,5.361636,28,0.191487,5.361636
NBL1,1,19843394,19857532,3.83216,20,0.191608,7.855065728016767e-05
SIAH2,3,151941599,151963953,3.4497359999999997,18,0.191652,0.000225144627392359
SERTAD1,19,45620248,45623772,2.108205,11,0.191655,2.108205
HCST,19,41085221,41087013,2.299944,12,0.191662,7.261234058855572e-05
TYROBP,19,41087142,41091026,2.491606,13,0.191662,0.00015273909484758336
ACER2,9,19398924,19442500,7.858142,41,0.191662,7.858142
SIAH1,16,46952991,46953840,1.91665,10,0.191665,4.080071476690514e-05
RFX5,1,149579739,149586393,1.341662,7,0.191666,1.6764764299239075e-05
PIK3CB,3,139856920,139960875,4.600176,24,0.191674,0.0003743800291909198
IL4R,16,27259007,27260021,2.4929059999999996,13,0.191762,0.00010482448757785493
KRT10,17,36227894,36232373,2.1104819999999997,11,0.19186199999999998,0.0002148983820252001
HADHB,2,26321119,26366837,3.070096,16,0.191881,3.070096
CDK4,12,56428269,56432431,0.9596899999999999,5,0.191938,0.9596899999999999
MARCH9,12,56437536,56439956,1.9193799999999999,10,0.191938,1.9193799999999999
CYP27B1,12,56444427,56445735,2.303256,12,0.191938,5.8410623964196105e-05
METTL1,12,56448617,56452208,3.071008,16,0.191938,0.00019659760902346172
WDR75,2,190030268,190048509,3.26315,17,0.19195,5.901759826083469e-05
DDX18,2,118288724,118306423,5.758859999999999,30,0.191962,5.758859999999999
TEX15,8,30825784,30865764,3.64895,19,0.19205,9.006127873898224e-05
TCHHL1,1,150323243,150328164,1.152876,6,0.192146,1.152876
TCHH,1,150345416,150384330,1.537168,8,0.192146,0.0001684714008059825
IMPG2,3,102430913,102434525,1.537464,8,0.192183,1.537464
C1QL2,2,119630288,119632941,2.308272,12,0.192356,7.841021127342549e-05
CASP1,11,104402357,104411067,4.23346,22,0.19243,0.00021806756693691488
CARD16,11,104417262,104421261,3.07888,16,0.19243,3.07888
IQUB,7,122928149,122961874,2.694622,14,0.192473,0.00020894115284963587
EIF4EBP2,10,71833927,71853676,2.695924,14,0.19256600000000001,0.0001757624619044744
TTC25,17,37340413,37371194,4.047666,21,0.192746,0.00011308113416358321
CNP,17,37377425,37383280,1.92746,10,0.192746,0.00011824085645792127
ZBTB45,19,63716708,63723000,1.5422639999999999,8,0.19278299999999998,0.00012696674357776558
HTN1,4,70950747,70959148,1.349642,7,0.192806,1.349642
CABP1,12,119578018,119589510,4.243096,22,0.192868,0.00017375170895634316
MYT1,20,62341546,62344050,2.121636,11,0.192876,0.0003461393490179619
RAP1GDS1,4,99401549,99584035,14.27793,74,0.192945,0.0019144211236501417
F2RL2,5,75947062,75954996,8.683335000000001,45,0.19296300000000002,8.683335000000001
LEO1,15,50017513,50051250,2.8947,15,0.19297999999999998,2.8947
STK36,2,219269493,219275682,1.1585999999999999,6,0.1931,8.124861669705619e-05
PDGFRB,5,149512122,149515615,2.705178,14,0.193227,4.3534749444659e-05
HOXA13,7,27203023,27206250,2.318976,12,0.193248,2.98551437819487e-05
ZMIZ1,10,80706943,80726698,4.638672,24,0.193278,0.000149893578243733
FAM118B,11,125586828,125637751,7.544784,39,0.193456,7.544784
FOXRED1,11,125646049,125653237,4.256031999999999,22,0.193456,0.00012803590080847084
MINK1,17,4728989,4742135,2.902155,15,0.193477,2.902155
CHRNE,17,4741839,4747148,2.902155,15,0.193477,0.00026150172434623515
ARHGAP5,14,31616245,31698685,2.9029949999999998,15,0.19353299999999998,6.121256924635059e-05
TRIM45,1,117455210,117465937,3.097808,16,0.193613,3.097808
OIP5,15,39388757,39412111,3.2919820000000004,17,0.193646,0.00011473723804892593
SYT4,18,39103629,39111498,1.161924,6,0.193654,1.8109479402163484e-05
CCDC125,5,68639250,68655430,3.099344,16,0.193709,5.31946070901462e-05
GNB1,1,1706588,1812355,8.911442000000001,46,0.193727,0.0014409205359629733
ARRDC2,19,17979976,17985911,1.93736,10,0.193736,2.054665649424178e-05
COL6A3,2,237944999,237987589,4.847474999999999,25,0.193899,0.00023547497809418637
WASF1,6,110533302,110607900,6.011736999999999,31,0.193927,0.000243978884775939
KLHDC9,1,159334777,159336760,2.3274,12,0.19395,2.3274
PFDN2,1,159336969,159354490,3.2971500000000002,17,0.19395,0.000198152113471245
TTC38,22,45042524,45068569,5.431132,28,0.193969,0.00015768549780192077
GAS2L3,12,99511526,99542816,3.688033,19,0.194107,3.688033
PFAS,17,8109904,8114533,2.7176240000000003,14,0.194116,0.00012023290364120708
CTSC,11,87693628,87710589,3.8825,20,0.194125,0.0002701154407428061
MTMR12,5,32262867,32348871,6.018123,31,0.194133,6.018123
ZCCHC4,4,24943902,24981103,5.438132,28,0.194219,0.0006941725572043538
FMN2,1,238687416,238705112,8.744399999999999,45,0.19432,0.0011197620016683346
TTN,2,179371467,179380395,2.7208300000000003,14,0.19434500000000002,5.364488898630175e-05
FCER2,19,7667259,7672997,4.2759860000000005,22,0.194363,0.00010147758661015072
ZFP28,19,61742128,61759982,6.22,32,0.194375,0.0004787335874000179
FBXL14,12,1570790,1573237,1.360646,7,0.194378,0.00012936455508764333
CHST5,16,74120547,74121783,3.499848,18,0.194436,0.0006033501887052377
CCR7,17,35963547,35975250,1.361227,7,0.194461,1.361227
TMEM45A,3,101770355,101778975,1.9447400000000001,10,0.194474,1.9447400000000001
LHFPL2,5,77956395,77973741,2.91816,15,0.194544,5.682240561508917e-05
OR6C4,12,54231277,54232207,0.97296,5,0.19459200000000001,0.97296
CRB1,1,195649581,195680572,1.557192,8,0.194649,8.217699009937162e-05
SLC35F1,6,118694850,118745525,7.603323,39,0.194957,7.603323
PRDX3,10,120917204,120928335,2.1450110000000002,11,0.195001,5.2698665163108644e-05
SPATA21,1,16597724,16636506,4.099704,21,0.195224,0.0001147574529379526
FAM122A,9,70584783,70588429,3.320644,17,0.195332,6.827348894553006e-05
TMPRSS9,19,2340783,2377086,6.0566249999999995,31,0.195375,6.0566249999999995
TIMM13,19,2376621,2378875,2.539875,13,0.195375,5.5585684016578266e-05
SCNN1A,12,6326273,6354976,5.667296,29,0.19542400000000001,0.0004880987003036534
NT5DC4,2,113195533,113216923,4.8877,25,0.195508,4.8877
ERGIC3,20,33593478,33608819,2.1509400000000003,11,0.19554000000000002,2.1509400000000003
CHAC1,15,39032982,39036002,1.95573,10,0.195573,1.95573
COPB1,11,14435627,14477974,3.718262,19,0.195698,3.718262
LRRN4,20,5978851,5982694,2.350572,12,0.195881,0.0004954428059529007
MCOLN2,1,85163853,85235384,10.77945,55,0.19599,10.77945
PLAGL2,20,30243967,30259207,1.763928,9,0.195992,8.725487581598776e-05
PIGC,1,170677491,170678385,2.1563849999999998,11,0.196035,0.0002193547646625053
ID3,1,23757018,23758565,1.96081,10,0.196081,2.2657402490572355e-05
EMILIN1,2,27159968,27162769,1.372728,7,0.196104,1.372728
KHK,2,27163114,27177123,1.764936,9,0.196104,0.0003903084044830349
CGREF1,2,27177645,27180749,1.372728,7,0.196104,2.119709056201515e-05
XKR7,20,30019465,30049917,4.120241999999999,21,0.196202,4.120241999999999
C7orf31,7,25140840,25186342,8.634824,44,0.196246,0.00076524317020911
STK11IP,2,220171059,220182672,1.1780039999999998,6,0.19633399999999998,1.1780039999999998
KIRREL2,19,41039649,41049888,2.554903,13,0.19653099999999998,5.520261527257404e-05
PDC,1,184679337,184696862,1.57244,8,0.196555,0.00012288315989377732
ZFP90,16,67131161,67158540,5.110507999999999,26,0.19655799999999998,5.110507999999999
TXNDC8,9,112124563,112139909,5.308119,27,0.196597,0.00016521502069634727
PHF19,9,122671673,122679427,2.163557,11,0.196687,0.0002829680176467222
PSMA3,14,57781345,57808479,2.5575289999999997,13,0.196733,0.00012055855093741157
CCDC127,5,257874,271297,2.5577110000000003,13,0.196747,2.5577110000000003
KIAA1586,6,57019342,57027953,1.574184,8,0.196773,3.262160650748136e-05
ATR,3,143650769,143671101,1.37767,7,0.19680999999999998,1.721247831890772e-05
OR2AT4,11,74477443,74478406,1.1815499999999999,6,0.196925,1.1815499999999999
GHRHR,7,30975672,30985668,3.545262,18,0.196959,8.756956467038219e-05
CABLES2,20,60397080,60415734,5.5153,28,0.196975,0.0005885752107730885
RNF26,11,118710446,118713232,3.9419199999999996,20,0.197096,3.9419199999999996
C1QTNF5,11,118716614,118722580,5.321592,27,0.197096,0.00024486233673289655
PLA2G4C,19,53292863,53305826,7.292811,37,0.197103,0.0008721194711104199
ANKRD13D,11,66824822,66826530,1.577552,8,0.197194,1.577552
LSM8,7,117611321,117620116,3.5506979999999997,18,0.197261,3.5506979999999997
CHCHD7,8,57286868,57293730,1.776564,9,0.19739600000000002,1.776564
CA3,8,86537709,86548526,2.7636,14,0.1974,4.3667898948562284e-05
OR10V1,11,59236964,59237894,2.17305,11,0.19755,2.17305
ZNF234,19,49337617,49354116,3.5566560000000003,18,0.19759200000000002,0.0001618837432535915
ZNF226,19,49361156,49373678,1.7783280000000001,9,0.19759200000000002,7.360610344124294e-05
GLS2,12,55165490,55168420,1.3833609999999998,7,0.197623,0.00013624754213476672
INO80D,2,206566689,206659151,8.501659,43,0.197713,0.0007418615202192988
NACAD,7,45086561,45092185,2.372832,12,0.197736,3.7947936547991734e-05
CPT1C,19,54900977,54908800,2.571959,13,0.19784300000000002,2.571959
MTA2,11,62117250,62125879,2.3749320000000003,12,0.197911,0.00034486502620691655
GPR17,2,128120216,128126683,2.177384,11,0.197944,0.00010177528698958957
CDC40,6,110608279,110660115,4.355362,22,0.197971,4.355362
KRTAP2-2,17,36464278,36464707,0.19801,1,0.19801,3.93732042136359e-06
TTC27,2,32812398,32899622,11.88306,60,0.198051,0.0007958477412858758
