Gene,Chr,Gene Start,Gene End,Gene Score,nSNPs,TopSNP P-Value,Gene ReScorePR,Gene ReScoreRWR
STX11,6,144549457,144550321,0.049500333333333334,6,0.297002,3.6950891928429796e-06,0.01257952463684643
PODN,1,53300472,53323762,0.007820315789473684,38,0.297172,0.007820315789473684,0.007820315789473684
GTF2B,1,89098410,89129889,0.014158666666666668,21,0.29733200000000004,1.9525977963353518e-07,0.007965086307737377
POLR1A,2,86158675,86186789,0.01566415789473684,19,0.297619,0.01566415789473684,0.01566415789473684
DEFB112,6,50119246,50124323,0.042544571428571425,7,0.29781199999999997,0.042544571428571425,0.042544571428571425
ICAM2,17,59433686,59451726,0.024822416666666666,12,0.297869,7.09193020411722e-06,0.00981966622201158
BRF2,8,37820560,37826569,0.02292753846153846,13,0.298058,0.02292753846153846,0.02292753846153846
GALR2,17,71582486,71585168,0.024840249999999998,12,0.298083,5.664730414860012e-07,0.01006041482863285
HEXDC,17,77970913,77993805,0.012427291666666666,24,0.298255,0.012427291666666666,0.012427291666666666
PGA5,11,60765244,60775491,0.07459325,4,0.298373,7.0260640783248065e-06,0.014547454630859373
DR1,1,93584065,93600736,0.03317177777777777,9,0.298546,2.38630422668021e-06,0.010252382155338153
SPRN,10,135084159,135088111,0.029856300000000002,10,0.298563,9.005921555604706e-07,0.009758823890644008
FRMD1,6,168199312,168225058,0.008531257142857143,35,0.298594,0.008531257142857143,0.008531257142857143
RGS11,16,258310,265915,0.022982,13,0.298766,0.022982,0.022982
KRTAP21-2,21,31041139,31041391,0.04980783333333333,6,0.298847,0.04980783333333333,0.04980783333333333
TMEM106A,17,38719419,38727115,0.149502,2,0.299004,0.149502,0.149502
UGT2B11,4,70100635,70115038,0.037407625,8,0.299261,5.366418630985296e-06,0.010990739996763836
TCF25,16,88497858,88500299,0.024942916666666665,12,0.299315,6.949845544989565e-07,0.009294829767723129
LCN10,9,138752439,138762801,0.021384999999999998,14,0.29939,0.021384999999999998,0.021384999999999998
LCN6,9,138758290,138762801,0.021384999999999998,14,0.29939,4.0533714694636897e-07,0.008601849907875252
WFIKKN2,17,46267603,46274708,0.023043769230769232,13,0.29956900000000003,0.023043769230769232,0.023043769230769232
SLC2A3,12,7973366,7980138,0.04283142857142857,7,0.29982,2.0570061352169195e-06,0.011203104054575006
IVD,15,38494636,38498355,0.023086,13,0.300118,6.464814576315947e-07,0.009397721821476912
FXYD3,19,40298638,40307067,0.01500835,20,0.300167,2.2770941260110805e-07,0.008625714888131929
CLEC4E,12,8577167,8584825,0.02144557142857143,14,0.300238,0.02144557142857143,0.02144557142857143
ALDH6A1,14,73596624,73620949,0.009690612903225808,31,0.30040900000000004,1.5902403912645214e-07,0.008241632323007508
ASPHD2,22,25155301,25169571,0.01502885,20,0.300577,5.319172781648325e-07,0.008881062325851377
ZP3,7,75895890,75909324,0.02733,11,0.30063,6.716622166410309e-07,0.009587101309720424
TSPAN33,7,128593516,128595907,0.03344355555555555,9,0.300992,0.03344355555555555,0.03344355555555555
NUDT15,13,47509703,47519283,0.033446555555555556,9,0.301019,2.040434961409959e-06,0.011687326801346813
CRIP2,14,105016347,105017545,0.1505305,2,0.301061,5.0351135944700083e-05,0.022526305911511682
NPBWR1,8,54015020,54016007,0.05019833333333334,6,0.30119,2.2615975922105404e-06,0.012637120651368062
SEC61A2,10,12211703,12251962,0.010757535714285714,28,0.301211,0.010757535714285714,0.010757535714285714
DDIT4,10,73703682,73705803,0.033480444444444445,9,0.301324,0.033480444444444445,0.033480444444444445
GAPDH,12,6516713,6517797,0.023182769230769232,13,0.30137600000000003,1.9408830471678433e-06,0.009321807028520923
IFFO1,12,6518955,6528535,0.02511466666666667,12,0.30137600000000003,0.02511466666666667,0.02511466666666667
CYC1,8,145221947,145224416,0.030160799999999998,10,0.301608,1.9444053033060515e-06,0.010354189657282718
SHARPIN,8,145225523,145231128,0.025134,12,0.301608,7.079446343766309e-07,0.00928369356932235
MAF1,8,145231292,145234503,0.025134,12,0.301608,0.025134,0.025134
QSER1,11,32911213,32953751,0.0301695,10,0.301695,0.0301695,0.0301695
CNN1,19,11510578,11522138,0.01587884210526316,19,0.301698,8.382999833679564e-07,0.008757795885466456
DLX4,17,45405128,45406950,0.025149166666666667,12,0.30179,0.025149166666666667,0.025149166666666667
CASP8,2,201844483,201860679,0.014378285714285713,21,0.301944,3.9307087561790006e-07,0.008689159234902209
RUNX1T1,8,93091049,93176619,0.012595,24,0.30228,1.5935498447305897e-06,0.008482549868090614
IDH1,2,208809197,208828051,0.0302286,10,0.302286,1.0285208035710986e-06,0.009843778620882706
MUC5AC,11,1177200,1178938,0.0604608,5,0.302304,0.0604608,0.0604608
CCR3,3,46281653,46282721,0.03359722222222222,9,0.302375,3.222933316198394e-06,0.010403673731247863
CXCL3,4,75121175,75123354,0.07563525,4,0.302541,9.722599554287303e-06,0.01495437520339825
SRP68,17,71546785,71580202,0.01120751851851852,27,0.302603,1.357629553246216e-07,0.00785576052026379
RAMP2,17,38166737,38168585,0.100881,3,0.302643,0.100881,0.100881
C6orf106,6,34663047,34772603,0.008648,35,0.30268,5.031027873767703e-07,0.007970463191879369
XRN1,3,143619375,143649543,0.027519363636363637,11,0.302713,7.872748257451032e-07,0.009727836461662993
RAB3D,19,11296092,11311321,0.021624,14,0.302736,2.462497252683876e-06,0.009560390278430083
CPEB2,4,14614619,14680872,0.010095833333333333,30,0.302875,9.740096036673291e-08,0.009396274605081916
MRPL1,4,79023419,79092968,0.008188,37,0.302956,7.17357315104803e-08,0.007819299672980146
TTC6,14,37334225,37381247,0.009181363636363637,33,0.302985,1.09190019634635e-06,0.008278733805794492
ADAMTS20,12,42108310,42119833,0.037912375,8,0.303299,0.037912375,0.037912375
ALOX5,10,45189634,45261569,0.006192061224489795,49,0.303411,2.3171238687803899e-07,0.00744134431521862
LARP7,4,113778060,113798191,0.030346699999999997,10,0.303467,0.030346699999999997,0.030346699999999997
CLDN18,3,139211695,139235184,0.016862444444444444,18,0.30352399999999996,0.016862444444444444,0.016862444444444444
FGF6,12,4413568,4425041,0.013800272727272727,22,0.303606,2.4702882564431393e-06,0.008492704309185502
FAM186B,12,48267554,48285621,0.02169064285714286,14,0.303669,1.6932675589731972e-06,0.009619310620805595
COX6A2,16,31346555,31347222,0.101229,3,0.303687,1.5297918326929643e-05,0.01735146398394635
CLSTN1,1,9711665,9807137,0.007592725,40,0.303709,0.007592725,0.007592725
KRTAP10-4,21,44818033,44819415,0.011252037037037036,27,0.303805,0.011252037037037036,0.011252037037037036
KRTAP10-5,21,44823991,44824909,0.011252037037037036,27,0.303805,0.011252037037037036,0.011252037037037036
KRT24,17,36107768,36113528,0.023381923076923074,13,0.303965,0.023381923076923074,0.023381923076923074
B3GNT7,2,231972688,231974117,0.038005250000000004,8,0.30404200000000003,1.3780518138391322e-06,0.011556991190877617
IMP4,2,130816958,130820667,0.0608592,5,0.304296,3.6097402895371026e-06,0.01321727444418966
HOXB4,17,44007867,44010742,0.0190186875,16,0.304299,4.36598086716312e-07,0.009355657340641026
DMWD,19,50979036,50981969,0.0304359,10,0.304359,1.0053625223627052e-06,0.011340490617987947
FLOT2,17,24230482,24248841,0.01792129411764706,17,0.304662,3.0821083397280345e-07,0.008462388055815385
FLG2,1,150587836,150599106,0.02770181818181818,11,0.30472,0.02770181818181818,0.02770181818181818
WDR90,16,654988,657830,0.01524585,20,0.304917,2.952443592240149e-07,0.013884756922417293
DZIP1,13,95080134,95093953,0.019059875,16,0.304958,0.019059875,0.019059875
EIF4B,12,51707930,51714085,0.023469307692307692,13,0.305101,5.085110442130796e-06,0.00960175416626294
TMEM105,17,76899668,76919069,0.020357666666666666,15,0.305365,0.020357666666666666,0.020357666666666666
OTOS,2,240727118,240728746,0.014550619047619048,21,0.30556300000000003,2.261413537663427e-07,0.008323730202408286
FXN,9,70840163,70878772,0.007456439024390244,41,0.305714,0.007456439024390244,0.007456439024390244
ATXN2,12,110434659,110520677,0.015294849999999999,20,0.305897,4.4827355046651006e-07,0.008067357012405105
ZNF319,16,56587921,56589670,0.023534153846153847,13,0.305944,5.540733001391601e-07,0.008971982453841034
LCE1D,1,151036894,151037239,0.025510166666666667,12,0.306122,2.831266713502805e-06,0.009671390720350123
LIPK,10,90474280,90502493,0.0071193720930232554,43,0.306133,0.0071193720930232554,0.0071193720930232554
NF2,22,28390978,28409904,0.0127665,24,0.306396,2.1478179568615404e-06,0.008417812502136898
CD2BP2,16,30271668,30274128,0.038317625,8,0.306541,2.766873354654227e-06,0.011262465610245555
DGCR6,22,17273735,17279601,0.03406688888888889,9,0.306602,0.03406688888888889,0.03406688888888889
C9orf84,9,113539969,113597044,0.010577241379310345,29,0.30674,1.1748125024919777e-06,0.008536555707224516
CCDC155,19,54589544,54613058,0.015341649999999998,20,0.30683299999999997,0.015341649999999998,0.015341649999999998
PTH2,19,54617482,54618510,0.038354124999999996,8,0.30683299999999997,0.038354124999999996,0.038354124999999996
SNAPC5,15,64569719,64577200,0.027895636363636366,11,0.306852,4.52189841205975e-06,0.010567732787745253
APOBEC3D,22,37747063,37759202,0.04383757142857143,7,0.306863,6.7537290923212935e-06,0.011673524265924542
ZFAND5,9,74156160,74169983,0.016164842105263158,19,0.307132,2.483553803604171e-07,0.009504707813935843
ZNF219,14,20628044,20642703,0.021939785714285714,14,0.307157,0.021939785714285714,0.021939785714285714
C1QC,1,22842732,22847190,0.016167842105263158,19,0.307189,4.0579415822666827e-07,0.008301307270658623
C1QB,1,22852268,22860616,0.01535945,20,0.307189,3.4725639155502997e-07,0.008245113625728289
CYCS,7,25124799,25131480,0.034134111111111115,9,0.307207,1.4058313111065493e-06,0.01028692038804755
DNASE2B,1,84646707,84653279,0.0192020625,16,0.307233,6.948979286239066e-07,0.009147149061179192
HYDIN,16,69722789,69744187,0.10242,3,0.30726,9.719722270210425e-06,0.01727709809802527
MCOLN3,1,85262832,85286757,0.013375652173913044,23,0.30764,4.1275893605663686e-07,0.010038386163668107
SCGB1C1,11,183079,184573,0.05130616666666666,6,0.30783699999999997,0.05130616666666666,0.05130616666666666
ODF3,11,186794,190256,0.02367976923076923,13,0.30783699999999997,5.24641408728252e-07,0.008787961741839073
BET1L,11,192923,197422,0.019239812499999998,16,0.30783699999999997,0.019239812499999998,0.019239812499999998
RAB1A,2,65167492,65210793,0.011415851851851852,27,0.308228,1.770582989089454e-07,0.007937769027129775
CACYBP,1,173235514,173247786,0.016233789473684212,19,0.308442,0.016233789473684212,0.016233789473684212
SMAD1,4,146679203,146681075,0.051444833333333335,6,0.308669,0.051444833333333335,0.051444833333333335
LCE2B,1,150925943,150926276,0.051488000000000006,6,0.30892800000000004,0.051488000000000006,0.051488000000000006
ARL14,3,161877640,161878929,0.02810618181818182,11,0.309168,0.02810618181818182,0.02810618181818182
POLR3H,22,40265107,40270410,0.03435666666666667,9,0.30921,3.0743153284516346e-06,0.011104070353323791
OR51A4,11,4923964,4924906,0.019344625,16,0.309514,0.019344625,0.019344625
MEGF9,9,122460101,122516433,0.018220470588235296,17,0.309748,4.693501990668468e-06,0.009411325917047738
EIF3I,1,32460624,32469792,0.028163636363636366,11,0.3098,2.3978864080262764e-06,0.010871470587763212
GPR148,2,131203192,131204379,0.077519,4,0.310076,5.647496895576784e-06,0.01646761540388616
PIGO,9,35078689,35086579,0.020675866666666667,15,0.310138,0.020675866666666667,0.020675866666666667
CHD3,17,7753543,7756800,0.03877775,8,0.310222,2.88740125827212e-06,0.011400353262203934
ZNF467,7,149092384,149101228,0.01939625,16,0.31034,0.01939625,0.01939625
CDH11,16,63572526,63574631,0.0194130625,16,0.310609,1.6981436693816394e-06,0.009678071192519292
PRAMEF1,1,12774132,12778810,0.310888,1,0.310888,9.946929379151697e-05,0.038214076623375615
MRPL17,11,6658191,6661208,0.020728133333333332,15,0.310922,4.3887427174368915e-07,0.009212192452030544
PRAMEF20,1,13609493,13620390,0.310969,1,0.310969,0.310969,0.310969
PAPOLB,7,4863894,4868151,0.0194375,16,0.311,0.0194375,0.0194375
DNM2,19,10794899,10805160,0.0622394,5,0.311197,5.23484286509419e-06,0.013584197982904141
VIL1,2,218996734,219004183,0.025950083333333335,12,0.31140100000000004,3.6878175642066276e-06,0.009835297550528624
PVRIG,7,99654807,99657047,0.023967615384615386,13,0.311579,0.023967615384615386,0.023967615384615386
OXT,20,3000265,3001162,0.025965083333333333,12,0.311581,4.964305430261136e-06,0.009840357619451066
ERLIN2,8,37713356,37723229,0.10390899999999999,3,0.311727,1.6487842114814804e-05,0.017446645949938958
SPINK6,5,147562596,147574893,0.0311942,10,0.311942,3.199575661401557e-06,0.0101762432875045
TUBA1C,12,47945131,47953380,0.028371636363636366,11,0.31208800000000003,9.151601837669205e-07,0.012315908343336091
ADAMTS3,4,73382814,73396836,0.039027125,8,0.312217,1.3424747183625191e-06,0.010699728634069487
CHRNA4,20,61448246,61463139,0.02230357142857143,14,0.31225,2.3255923734692135e-06,0.009690124232029067
FPR3,19,57018813,57019875,0.028392181818181816,11,0.312314,5.189886924798576e-06,0.010422776683886067
ZNF540,19,42777616,42796836,0.028395727272727277,11,0.31235300000000005,0.028395727272727277,0.028395727272727277
CASP4,11,104320684,104344535,0.01644294736842105,19,0.31241599999999997,0.01644294736842105,0.01644294736842105
POLR2D,2,128320704,128332174,0.026052333333333334,12,0.312628,5.967625710436523e-07,0.009518043408037458
SRRD,22,25209849,25217904,0.016458631578947367,19,0.312714,8.758026484777534e-07,0.0091867169259189
SEC22C,3,42569395,42598432,0.014894714285714285,21,0.312789,4.830648342480159e-07,0.010003811863481224
CLDN19,1,42971350,42978512,0.028465272727272728,11,0.313118,7.230161355427019e-07,0.00983549503684242
CCDC71,3,49175241,49176645,0.034797555555555554,9,0.313178,1.231811767148669e-06,0.01059633504289815
KLHDC8B,3,49186675,49188922,0.02609816666666667,12,0.313178,0.02609816666666667,0.02609816666666667
ELN,7,73080362,73122172,0.010820586206896552,29,0.313797,1.9247569868415537e-06,0.008147874974676183
PRKCSH,19,11413054,11422782,0.02616291666666667,12,0.31395500000000004,3.8004128695097835e-06,0.009790056861124118
IPO7,11,9423569,9425967,0.031396099999999996,10,0.313961,1.853502510729485e-06,0.01016028094277955
ZNF443,19,12401519,12412819,0.02854818181818182,11,0.31403000000000003,9.543592470508127e-07,0.009577949721798982
CPLX2,5,175231106,175243629,0.015702,20,0.31404,2.3718892800014245e-06,0.008891452026610425
LRRC27,10,134015100,134030492,0.020945666666666665,15,0.314185,4.7250996229604475e-07,0.009142267663377725
LCMT1,16,25030547,25097052,0.0104779,30,0.314337,0.0104779,0.0104779
IQCG,3,199124990,199161191,0.014305863636363636,22,0.314729,3.643527877356733e-07,0.0095456008580928
RPL35A,3,199161491,199167118,0.024209923076923077,13,0.314729,2.4173561355458197e-06,0.00950479761145979
DPY19L4,8,95816033,95826487,0.052472,6,0.314832,3.411375015948069e-06,0.013226433987231168
MED4,13,47548092,47567241,0.019681375,16,0.314902,9.022519917769754e-07,0.009020451140933559
C1orf216,1,35953819,35954509,0.0630202,5,0.315101,0.0630202,0.0630202
SPRY2,13,79808893,79809841,0.026262249999999997,12,0.31514699999999995,1.8816517978855696e-06,0.01044224715694878
FH,1,239727526,239749677,0.019711375,16,0.315382,3.879586939674034e-07,0.008646836132896471
JAGN1,3,9907270,9911031,0.0225385,14,0.315539,5.717527319671491e-07,0.009546099080553861
ARSI,5,149656101,149662718,0.031557199999999994,10,0.31557199999999996,0.031557199999999994,0.031557199999999994
NKIRAS1,3,23908591,23933541,0.022550999999999998,14,0.315714,0.022550999999999998,0.022550999999999998
AADACL2,3,152934404,152958242,0.013729217391304348,23,0.315772,4.6367688191728374e-07,0.008418322956707927
CHIC2,4,54570714,54625545,0.01169737037037037,27,0.31582899999999997,0.01169737037037037,0.01169737037037037
CALML3,10,5556923,5558225,0.02633391666666667,12,0.31600700000000004,0.02633391666666667,0.02633391666666667
STK33,11,8411982,8572382,0.005745945454545455,55,0.316027,1.3314139754691628e-07,0.007494067687383905
CHODL,21,18539020,18561558,0.015050047619047621,21,0.316051,2.0800095616291745e-07,0.009427033861976526
ZNF266,19,9384270,9407234,0.013750739130434784,23,0.316267,1.4899803434901169e-06,0.008855941399706023
SQLE,8,126079900,126103707,0.013751565217391305,23,0.316286,1.3100381252369952e-06,0.008627370631000622
NOL6,9,33452111,33463941,0.015063857142857143,21,0.316341,5.591019874767983e-07,0.008734715822631205
LDB3,10,88468463,88476186,0.03164,10,0.3164,1.2099996723983153e-06,0.010334897736321671
FGFBP3,10,93657929,93658706,0.0527525,6,0.316515,2.6097548198971727e-06,0.012082599520798362
MUC4,3,197020911,197023545,0.02879072727272727,11,0.316698,0.02879072727272727,0.02879072727272727
TUBGCP2,10,134965224,134972634,0.022622714285714284,14,0.316718,8.497956283754248e-07,0.00986668342198275
GPR45,2,105224631,105226356,0.028814272727272727,11,0.316957,9.93535247198561e-07,0.010313640327241629
KLHL12,1,201128989,201162994,0.013781,23,0.316963,2.7403914074308177e-07,0.008332842766898295
RPS24,10,79465115,79485216,0.03526744444444444,9,0.317407,2.644309028105341e-06,0.010608938819257495
DYNLL2,17,53515797,53521810,0.028860363636363632,11,0.31746399999999997,8.485487031792687e-07,0.009600468330292976
TTC14,3,181802624,181818310,0.063516,5,0.31758000000000003,0.063516,0.063516
APIP,11,34860418,34894515,0.005774327272727273,55,0.31758800000000004,0.005774327272727273,0.005774327272727273
IMPA1,8,82732750,82761115,0.0198531875,16,0.317651,4.4828000678007024e-07,0.008640555795407278
GSTA1,6,52764346,52776616,0.024447846153846153,13,0.317822,1.5479479307287285e-06,0.01048345343072227
FAM181B,11,82120693,82122554,0.028893454545454545,11,0.317828,0.028893454545454545,0.028893454545454545
KPRP,1,150998688,151000428,0.024452923076923077,13,0.317888,6.207299568013224e-07,0.009961015171079973
CD300LB,17,70028907,70039208,0.017669777777777777,18,0.318056,6.331255142927763e-07,0.009339199885980082
NIP7,16,67931046,67934510,0.0318359,10,0.318359,0.0318359,0.0318359
